country,variety,price,points
Italy,"Red Blend",99.0,94
Germany,Riesling,350.0,94
US,"Pinot Noir",75.0,94
US,"Cabernet Sauvignon",185.0,94
US,"Pinot Noir",55.0,94
US,Zinfandel,45.0,94
Italy,"Red Blend",35.0,94
Argentina,Malbec,65.0,94
Portugal,"Portuguese Red",10.0,88
Spain,Tempranillo,35.0,88
Portugal,"Portuguese Red",11.0,88
US,"Rhône-style White Blend",28.0,88
US,"White Blend",22.0,88
US,"Pinot Noir",50.0,88
US,Sangiovese,32.0,88
Portugal,"Portuguese Red",12.0,88
Portugal,"Portuguese White",18.0,88
US,Zinfandel,40.0,88
Portugal,Merlot-Syrah,24.0,88
Italy,Barbera,28.0,88
US,"Pinot Noir",50.0,88
US,"Pinot Noir",30.0,88
Italy,Nebbiolo,94.0,88
Argentina,"Cabernet Sauvignon",13.0,88
Spain,"Tempranillo Blend",13.0,88
Italy,Nebbiolo,50.0,88
Argentina,Malbec,22.0,88
Argentina,Malbec-Merlot,28.0,88
US,"Pinot Noir",22.0,88
Germany,Riesling,24.0,88
Portugal,"Portuguese Red",18.0,88
Portugal,Baga,9.0,88
Portugal,Moscatel,11.0,88
US,Chardonnay,60.0,88
US,"Rhône-style White Blend",28.0,88
US,"Pinot Gris",18.0,88
Spain,"Cabernet Blend",90.0,92
Australia,Shiraz,24.0,92
Italy,Sangiovese,80.0,92
Australia,"Cabernet Sauvignon",29.0,92
France,"Bordeaux-style Red Blend",50.0,92
France,"Bordeaux-style White Blend",22.0,92
France,Merlot,65.0,92
France,"Bordeaux-style Red Blend",39.0,92
France,"Bordeaux-style White Blend",42.0,92
France,"Bordeaux-style Red Blend",45.0,92
France,Riesling,34.0,92
US,"Pinot Noir",45.0,92
France,"Bordeaux-style Red Blend",35.0,92
France,Sylvaner,28.0,92
US,"Pinot Noir",48.0,92
US,"Sauvignon Blanc",55.0,92
US,"Pinot Noir",45.0,92
US,"Pinot Noir",33.0,92
US,"Pinot Noir",75.0,92
US,"Pinot Noir",34.0,92
France,"Pinot Noir",45.0,92
US,"Pinot Noir",63.0,92
Australia,Riesling,30.0,92
Australia,"Cabernet Sauvignon",31.0,92
Italy,Sangiovese,35.0,92
France,"Gewürztraminer",46.0,92
US,"Pinot Noir",60.0,92
Italy,Sauvignon,17.0,88
US,"Pinot Noir",47.0,88
Chile,Chardonnay,17.0,88
Italy,"White Blend",28.0,88
France,"Bordeaux-style Red Blend",14.0,88
France,"Bordeaux-style Red Blend",15.0,88
France,"Bordeaux-style Red Blend",24.0,88
France,"Bordeaux-style Red Blend",19.0,88
US,"Pinot Noir",22.0,88
US,"Pinot Noir",45.0,88
Italy,"Pinot Grigio",20.0,88
US,"Cabernet Sauvignon",40.0,87
US,"Pinot Noir",45.0,87
Italy,"White Blend",65.0,87
Italy,Sangiovese,52.0,87
US,"Pinot Noir",30.0,87
US,"Pinot Blanc",16.0,87
US,"Pinot Noir",45.0,87
US,"Pinot Noir",44.0,87
France,Chardonnay,15.0,87
US,"Pinot Noir",35.0,87
Italy,"White Blend",13.0,87
US,Zinfandel,34.0,87
Italy,"Gewürztraminer",25.0,87
France,Gamay,19.0,87
France,"Bordeaux-style Red Blend",12.0,87
US,"Cabernet Sauvignon",50.0,87
US,Merlot,19.0,85
France,Melon,14.0,85
US,"Sauvignon Blanc",22.0,85
France,"Bordeaux-style White Blend",13.0,85
France,"Bordeaux-style White Blend",12.0,85
France,"Bordeaux-style White Blend",14.0,85
France,"Rosé",15.0,85
Argentina,Chardonnay,12.0,85
US,Tannat,29.0,85
US,"Red Blend",47.0,85
Portugal,Arinto,8.0,85
France,"Sauvignon Blanc",13.0,85
France,"Sauvignon Blanc",20.0,85
France,"Sauvignon Blanc",24.0,85
US,"Cabernet Franc",22.0,85
US,"Pinot Gris",22.0,85
US,Montepulciano,22.0,85
US,Primitivo,24.0,85
Portugal,"Portuguese White",12.0,85
France,"Sauvignon Blanc",24.0,85
Spain,Tempranillo,10.0,85
Argentina,"Red Blend",28.0,85
US,Chardonnay,23.0,85
France,"Sauvignon Blanc",14.0,85
France,"Bordeaux-style Red Blend",15.0,85
US,"Pinot Noir",65.0,85
US,Merlot,38.0,84
France,"Sauvignon Blanc",18.0,84
US,"Sauvignon Blanc",20.0,88
Italy,Grillo,19.0,88
US,"Pinot Noir",24.0,88
France,"Pinot Blanc",17.0,88
US,"Pinot Noir",45.0,88
Australia,"Sparkling Blend",12.0,88
Germany,Riesling,17.0,88
US,Zinfandel,29.0,88
US,Zinfandel,40.0,88
US,Zinfandel,20.0,88
US,Grenache,42.0,88
Italy,"White Blend",15.0,88
US,Dolcetto,19.0,88
Chile,"Sauvignon Blanc",14.0,88
France,"Rosé",12.0,88
Slovenia,"Ribolla Gialla",17.0,88
Spain,"Albariño",17.0,88
US,Malbec,32.0,88
US,"Grüner Veltliner",25.0,88
France,"Rosé",20.0,88
Moldova,"Red Blend",24.0,88
US,"Pinot Noir",65.0,88
Slovenia,"Cabernet Sauvignon",27.0,88
US,"Cabernet Sauvignon",55.0,88
France,"Pinot Noir",20.0,88
US,"Red Blend",30.0,88
Germany,Riesling,15.0,88
US,Sangiovese,26.0,87
US,Riesling,28.0,87
Moldova,Merlot,9.0,87
France,"Rhône-style White Blend",13.0,87
US,"Cabernet Sauvignon-Sangiovese",95.0,87
Italy,"White Blend",40.0,87
Italy,Sangiovese,40.0,87
France,"Rhône-style Red Blend",15.0,87
US,Viognier,25.0,87
US,"Pinot Noir",38.0,87
US,Chardonnay,30.0,87
US,"Cabernet Sauvignon",16.0,87
Italy,"Red Blend",26.0,87
Italy,"Red Blend",35.0,87
US,"Cabernet Sauvignon",30.0,87
Spain,Tempranillo,20.0,87
Italy,"Red Blend",14.0,87
Slovenia,Riesling,36.0,87
Italy,"Red Blend",45.0,87
Slovenia,Moscato,11.0,87
Italy,"Red Blend",19.0,87
France,"Pinot Noir",25.0,87
France,"Sauvignon Blanc",15.0,87
US,Chardonnay,24.0,87
Italy,Sangiovese,50.0,87
France,"Pinot Noir",19.0,87
France,"Pinot Noir",32.0,87
France,"Sauvignon Blanc",20.0,87
France,"Sauvignon Blanc",29.0,87
Italy,"White Blend",21.0,90
Italy,Sauvignon,39.0,90
Italy,"Pinot Bianco",28.0,90
US,Chardonnay,32.0,90
US,"Pinot Gris",15.0,90
US,Barbera,32.0,90
Austria,"Grüner Veltliner",14.0,90
US,"Cabernet Sauvignon",65.0,90
Austria,Riesling,18.0,90
Austria,"Grüner Veltliner",20.0,90
US,"Sauvignon Blanc",20.0,90
US,"Bordeaux-style Red Blend",100.0,90
Spain,"Tinta Fina",33.0,90
US,Zinfandel,36.0,90
US,"Cabernet Sauvignon",52.0,90
US,"Cabernet Sauvignon",135.0,90
"New Zealand","Sauvignon Blanc",25.0,90
"New Zealand","Sauvignon Blanc",17.0,90
France,"Red Blend",16.0,90
France,"Rosé",25.0,90
France,"Rosé",18.0,90
France,"Rosé",23.0,90
France,"Rosé",13.0,90
France,"White Blend",17.0,90
US,Grenache,42.0,90
Spain,Viura,18.0,90
US,"Rosé",18.0,90
Italy,Greco,25.0,90
France,"Bordeaux-style Red Blend",16.0,90
France,"Bordeaux-style Red Blend",19.0,89
Uruguay,Tannat,23.0,89
"South Africa",Chardonnay,26.0,89
US,Merlot,22.0,89
US,Syrah,22.0,89
Italy,"Lambrusco di Sorbara",21.0,89
US,"Bordeaux-style Red Blend",20.0,89
Italy,Nebbiolo,59.0,89
Turkey,"Red Blend",23.0,89
Italy,Nebbiolo,17.0,89
Italy,Nebbiolo,93.0,89
France,Riesling,20.0,89
Italy,Nebbiolo,47.0,89
Italy,"Nerello Mascalese",64.0,89
US,Zweigelt,18.0,89
US,Zinfandel,24.0,89
Portugal,"Portuguese Red",20.0,89
Italy,Nebbiolo,125.0,89
Canada,Chardonnay,30.0,89
US,Grenache,18.0,89
US,Sangiovese,29.0,89
US,"Albariño",18.0,89
Chile,"Cabernet Sauvignon",17.0,89
Italy,Nebbiolo,195.0,89
US,"Bordeaux-style Red Blend",48.0,89
US,Riesling,15.0,89
France,"Bordeaux-style Red Blend",18.0,89
US,"Cabernet Sauvignon",47.0,89
Portugal,"Portuguese Red",7.0,89
US,Merlot,30.0,89
US,"Pinot Noir",35.0,86
Portugal,"Touriga Nacional",22.0,86
US,"Petite Sirah",40.0,86
US,Merlot,35.0,86
Chile,Chardonnay,50.0,86
US,Chardonnay,25.0,86
Italy,"Red Blend",13.0,86
Spain,"Sauvignon Blanc",13.0,86
Spain,"Red Blend",18.0,86
Spain,"Tempranillo Blend",18.0,86
France,"Colombard-Ugni Blanc",11.0,86
France,"Rosé",15.0,86
US,"Pinot Noir",39.0,86
US,"Rosé",20.0,86
Portugal,"Portuguese White",10.0,86
France,Colombard,9.0,86
Italy,Sangiovese,110.0,86
US,"Cabernet Sauvignon",16.0,86
Spain,Tempranillo,11.0,86
Spain,Tempranillo,14.0,86
Italy,Frappato,18.0,86
Italy,"Red Blend",40.0,86
US,"Pinot Noir",12.0,86
Chile,"Pinot Noir",10.0,86
Spain,"Sparkling Blend",16.0,86
Chile,"Cabernet Sauvignon",18.0,86
US,"Cabernet Sauvignon",20.0,86
Italy,"Red Blend",24.0,86
Italy,"Red Blend",30.0,86
US,G-S-M,35.0,88
US,Viognier,32.0,88
Germany,"Rosé",25.0,88
France,"Sauvignon Blanc",23.0,88
US,"Müller-Thurgau",15.0,88
Portugal,"Portuguese Red",15.0,88
France,"Champagne Blend",65.0,88
US,Sangiovese,32.0,88
France,"Champagne Blend",38.0,88
US,"Cabernet Sauvignon",80.0,88
France,Chardonnay,35.0,88
US,"Pinot Noir",25.0,88
Italy,Barbera,22.0,88
US,Chardonnay,25.0,88
Germany,Riesling,19.0,88
US,"Pinot Noir",23.0,88
US,Grenache,34.0,88
US,Meritage,9.0,88
US,"Pinot Noir",50.0,88
US,"Syrah-Cabernet Sauvignon",40.0,88
Portugal,Alvarinho,21.0,88
Portugal,"Antão Vaz",24.0,88
US,"Pinot Noir",30.0,88
US,"Pinot Noir",25.0,88
US,"Pinot Noir",35.0,88
Italy,Barbera,35.0,88
US,"Pinot Noir",22.0,88
Germany,Riesling,24.0,88
France,"Gewürztraminer",55.0,94
US,"Pinot Noir",55.0,94
US,"Pinot Noir",75.0,94
"New Zealand","Bordeaux-style Red Blend",60.0,93
"New Zealand",Chardonnay,51.0,93
"New Zealand",Chardonnay,49.0,93
US,"Pinot Noir",60.0,93
France,"Pinot Gris",54.0,93
France,"Pinot Gris",78.0,93
France,"Gewürztraminer",48.0,93
France,"Pinot Gris",60.0,93
France,"Pinot Gris",38.0,93
Germany,Riesling,92.0,93
Israel,"Red Blend",40.0,93
Italy,"Nerello Mascalese",57.0,93
US,"Pinot Noir",70.0,93
Portugal,"Portuguese Red",26.0,93
US,"Sauvignon Blanc",34.0,93
Argentina,Malbec,40.0,93
US,"Pinot Noir",60.0,93
Spain,Tempranillo,90.0,93
Italy,Carricante,75.0,93
France,"Pinot Gris",42.0,93
US,"Pinot Noir",58.0,93
Germany,Riesling,95.0,93
Argentina,"Bordeaux-style Red Blend",90.0,93
Germany,Riesling,55.0,93
Germany,Rieslaner,46.0,93
US,Zinfandel,32.0,93
US,"Grüner Veltliner",25.0,88
France,"Rosé",20.0,88
Moldova,"Red Blend",24.0,88
US,"Pinot Noir",65.0,88
Slovenia,"Cabernet Sauvignon",27.0,88
US,"Cabernet Sauvignon",55.0,88
Greece,Roditis,11.0,88
Italy,Carricante,36.0,88
Italy,"White Blend",25.0,88
US,"Rhône-style Red Blend",30.0,88
Chile,"Sauvignon Blanc",14.0,88
US,"Pinot Noir",30.0,88
France,Chardonnay,23.0,88
US,Zinfandel,25.0,88
US,Chardonnay,20.0,88
France,"Rosé",12.0,88
US,"Red Blend",30.0,88
Germany,Riesling,15.0,88
Australia,Chardonnay,13.0,88
US,Merlot,29.0,87
US,"Cabernet Sauvignon",10.0,87
Australia,Chardonnay,17.0,87
US,"Sauvignon Blanc",25.0,87
Spain,Verdejo,6.0,87
US,Syrah,37.0,87
Chile,"Carmenère",13.0,87
Slovenia,Chardonnay,7.0,87
Spain,Tempranillo,16.0,87
US,"Rosé",15.0,87
Austria,"Red Blend",14.0,90
Austria,Furmint,15.0,90
Austria,"Grüner Veltliner",15.0,90
US,Chardonnay,25.0,90
France,"Red Blend",16.0,90
France,"Rosé",25.0,90
France,"Rosé",18.0,90
France,"Rosé",23.0,90
France,"Rosé",13.0,90
France,"White Blend",17.0,90
US,Grenache,42.0,90
Spain,Viura,18.0,90
US,"Rosé",18.0,90
Austria,"St. Laurent",15.0,90
US,Chardonnay,32.0,90
US,"Cabernet Sauvignon",28.0,90
US,Zinfandel,38.0,90
France,"Bordeaux-style Red Blend",15.0,90
France,"Red Blend",40.0,90
France,"White Blend",46.0,90
US,Merlot,35.0,90
US,"Pinot Noir",42.0,90
Austria,Riesling,14.0,90
US,Viognier,22.0,90
Austria,"Grüner Veltliner",17.0,90
Austria,Riesling,19.0,90
Austria,"Pinot Noir",25.0,90
US,Syrah,37.0,90
Austria,"Roter Veltliner",25.0,90
Australia,"Sémillon",24.0,92
Spain,"Mencía",24.0,92
Italy,Sangiovese,70.0,92
US,"Pinot Noir",58.0,92
US,Riesling,18.0,92
US,Zinfandel,34.0,92
US,"Cabernet Sauvignon",80.0,92
US,"Sauvignon Blanc",23.0,92
US,"Pinot Noir",82.0,92
US,"Pinot Noir",55.0,92
US,"Pinot Noir",50.0,92
Spain,"Red Blend",31.0,92
US,"Cabernet Sauvignon",125.0,92
Spain,Graciano,50.0,92
Australia,Shiraz,75.0,92
US,"Bordeaux-style Red Blend",135.0,92
Italy,Merlot,300.0,92
France,"Bordeaux-style Red Blend",35.0,92
France,"Bordeaux-style Red Blend",29.0,92
France,"Bordeaux-style Red Blend",27.0,92
France,Chardonnay,28.0,92
France,"Pinot Noir",59.0,92
France,Sylvaner,27.0,92
France,"Bordeaux-style Red Blend",33.0,92
France,"Alsace white blend",18.0,92
US,"Pinot Noir",58.0,92
US,Chardonnay,13.0,84
US,"White Blend",13.0,84
US,"Bordeaux-style Red Blend",32.0,84
US,"Müller-Thurgau",22.0,84
France,"Bordeaux-style Red Blend",12.0,84
Argentina,Chardonnay,8.0,84
US,"Pinot Noir",10.0,84
Portugal,"Portuguese White",10.0,84
US,Chardonnay,35.0,84
US,Grenache,28.0,84
US,"White Blend",13.0,84
Argentina,"Torrontés",10.0,84
US,Chardonnay,25.0,84
US,"Sauvignon Blanc",18.0,84
France,"Bordeaux-style White Blend",15.0,84
Argentina,Malbec,17.0,84
France,"Bordeaux-style Red Blend",14.0,84
France,"Bordeaux-style Red Blend",17.0,84
France,"Bordeaux-style White Blend",16.0,84
France,"Bordeaux-style White Blend",13.0,84
France,"Bordeaux-style Red Blend",15.0,84
US,"Red Blend",27.0,84
France,"Bordeaux-style White Blend",13.0,84
US,"Pinot Noir",27.0,84
Spain,Garnacha,15.0,84
Spain,"Rosé",15.0,84
Argentina,"Torrontés",13.0,84
Spain,Grenache-Carignan,17.0,84
US,"Pinot Noir",40.0,87
US,"Rosé",28.0,87
US,Tempranillo,30.0,87
Italy,Sangiovese,58.0,87
US,Chardonnay,25.0,87
France,"Rosé",22.0,87
US,Riesling,15.0,87
France,Chardonnay,16.0,87
Italy,Sangiovese,50.0,87
France,"Sauvignon Blanc",22.0,87
US,Zinfandel,34.0,87
Italy,"Red Blend",30.0,87
France,"Sauvignon Blanc",26.0,87
France,"Sauvignon Blanc",25.0,87
Canada,Chardonnay,21.0,87
Italy,Sangiovese,48.0,87
Turkey,Emir,15.0,87
US,"Pinot Grigio",12.0,87
US,Chardonnay,14.0,87
US,"Sauvignon Blanc",16.0,87
US,Syrah,20.0,87
Spain,"Red Blend",20.0,87
Italy,"Cabernet Sauvignon",62.0,87
US,"Orange Muscat",16.0,87
Italy,"Red Blend",29.0,87
US,"Cabernet Sauvignon",33.0,87
Turkey,Karalahna,15.0,87
Italy,Sangiovese,30.0,87
US,"Red Blend",23.0,87
US,"Pinot Noir",25.0,88
Italy,Barbera,22.0,88
US,Chardonnay,25.0,88
Germany,Riesling,19.0,88
US,"Pinot Noir",23.0,88
US,Grenache,34.0,88
US,Meritage,9.0,88
US,"Pinot Noir",50.0,88
US,"Syrah-Cabernet Sauvignon",40.0,88
Portugal,Alvarinho,21.0,88
Portugal,"Antão Vaz",24.0,88
US,"Pinot Noir",30.0,88
US,"Pinot Noir",25.0,88
US,"Pinot Noir",35.0,88
Italy,Barbera,35.0,88
Italy,Barbera,22.0,88
Italy,Nebbiolo,51.0,88
Spain,"Tempranillo Blend",37.0,88
Italy,Nebbiolo,45.0,87
Spain,Tempranillo,12.0,87
Argentina,Malbec,13.0,87
US,"Petite Sirah",20.0,87
Argentina,Malbec,14.0,87
France,"Champagne Blend",35.0,87
France,Malbec,18.0,87
US,"Pinot Noir",22.0,87
France,"Sauvignon Blanc",20.0,87
France,Chardonnay,25.0,87
Germany,Riesling,28.0,87
Spain,Godello,15.0,87
Italy,Turbiana,26.0,87
Portugal,Trincadeira,24.0,87
US,"Cabernet Sauvignon",45.0,87
US,"Petite Sirah",28.0,87
Italy,Garganega,13.0,87
Portugal,"Portuguese Red",12.0,87
Portugal,"Fernão Pires",11.0,87
Portugal,"Portuguese Red",15.0,87
Chile,"Cabernet Sauvignon",16.0,87
Italy,Refosco,19.0,87
US,"Pinot Noir",22.0,87
US,Zinfandel,20.0,87
Chile,"Bordeaux-style Red Blend",15.0,87
Germany,"Spätburgunder",44.0,87
Germany,Riesling,57.0,87
Italy,Garganega,14.0,87
Portugal,"Portuguese White",13.0,87
US,"Pinot Noir",40.0,87
US,"Pinot Noir",48.0,87
France,"Pied de Perdrix",13.0,87
US,Zinfandel,26.0,87
Italy,Garganega,17.0,87
Chile,Merlot,18.0,87
US,Zinfandel,20.0,87
US,Syrah,30.0,87
Italy,Turbiana,30.0,87
Italy,"White Blend",15.0,87
Chile,Syrah,20.0,89
US,Merlot,22.0,89
France,Riesling,20.0,89
US,"Pinot Gris",22.0,89
Turkey,"Merlot-Cabernet Franc",40.0,89
US,Vignoles,14.0,89
US,"Red Blend",18.0,89
Italy,Nebbiolo,45.0,89
US,"Red Blend",29.0,89
US,Zinfandel,17.0,89
US,Syrah,58.0,89
Chile,Chardonnay,24.0,89
US,"Champagne Blend",29.0,89
US,Chardonnay,35.0,89
US,"Cabernet Sauvignon",85.0,89
US,Merlot,24.0,89
Italy,"Lambrusco Grasparossa",19.0,89
US,"Cabernet Sauvignon",60.0,88
Portugal,"Portuguese Red",16.0,88
US,"Sauvignon Blanc",30.0,88
US,Riesling,14.0,88
Canada,"Pinot Noir",25.0,88
France,"Rosé",15.0,88
Italy,Nebbiolo,37.0,88
Italy,Nebbiolo,45.0,88
France,"Sauvignon Blanc",14.0,88
France,"Bordeaux-style Red Blend",12.0,88
France,"Bordeaux-style Red Blend",12.0,88
France,"Bordeaux-style White Blend",16.0,86
Chile,"Pinot Noir",18.0,86
US,"Petite Sirah",15.0,86
Germany,Elbling,16.0,86
US,"Sauvignon Blanc",11.0,86
Italy,Frappato,18.0,86
Italy,"Red Blend",40.0,86
Spain,Verdejo,10.0,86
France,Malbec-Merlot,20.0,86
France,"Rosé",13.0,86
France,"Red Blend",15.0,86
France,Syrah-Merlot,11.0,86
US,"Rhône-style Red Blend",23.0,86
US,Chardonnay,22.0,86
Spain,Verdejo,19.0,86
US,"Rosé",15.0,86
Spain,"Bordeaux-style Red Blend",22.0,86
France,"Rhône-style Red Blend",18.0,86
France,"Rosé",25.0,86
France,"Rosé",12.0,86
Chile,Merlot,10.0,86
Italy,"Red Blend",40.0,86
Spain,"Albariño",15.0,86
Spain,Viura,12.0,86
US,Merlot,28.0,86
US,Merlot,17.0,86
Chile,"Sauvignon Blanc",17.0,86
Italy,Sangiovese,12.0,86
France,"Gewürztraminer",48.0,93
Italy,"Nero d'Avola",70.0,93
France,"Gewürztraminer",59.0,93
Portugal,Port,48.0,93
US,"Pinot Noir",70.0,93
US,"Pinot Noir",84.0,93
Germany,Riesling,56.0,93
US,"Red Blend",65.0,93
US,"Cabernet Sauvignon",135.0,93
US,Zinfandel,32.0,93
US,"Red Blend",20.0,93
US,"Pinot Noir",65.0,93
Italy,"Nerello Mascalese",67.0,93
Argentina,Malbec,65.0,93
Italy,"Red Blend",40.0,93
US,Chardonnay,45.0,93
US,"Pinot Noir",48.0,93
France,"Pinot Gris",40.0,93
France,"Gewürztraminer",59.0,93
US,"Pinot Noir",100.0,93
US,"Cabernet Sauvignon",55.0,93
US,Nebbiolo,60.0,93
US,Zinfandel,45.0,93
France,"Gewürztraminer",44.0,93
France,"Pinot Gris",45.0,93
France,"Gewürztraminer",78.0,93
France,"Pinot Gris",53.0,93
US,"Cabernet Sauvignon",110.0,93
Italy,"Nerello Mascalese",40.0,93
US,Viognier,42.0,93
Italy,Greco,20.0,90
US,"Cabernet Sauvignon",98.0,90
US,"Sparkling Blend",45.0,90
Austria,"St. Laurent",15.0,90
US,Chardonnay,32.0,90
US,"Cabernet Sauvignon",28.0,90
US,Zinfandel,38.0,90
France,"Bordeaux-style Red Blend",15.0,90
"New Zealand",Riesling,22.0,90
"New Zealand","Pinot Noir",30.0,90
US,"Gewürztraminer",17.0,90
US,"Sauvignon Blanc",22.0,90
"New Zealand","Sauvignon Blanc",15.0,90
"New Zealand","Pinot Gris",24.0,90
"New Zealand","Pinot Noir",35.0,90
Spain,Tempranillo,25.0,90
France,"Provence red blend",22.0,90
France,"Rosé",25.0,90
France,"Rosé",25.0,90
France,"Rosé",35.0,90
US,Syrah,38.0,90
France,"Rosé",14.0,90
US,"Rosé",26.0,90
Austria,Zweigelt,16.0,90
Austria,"Grüner Veltliner",17.0,90
Austria,"Blaufränkisch",13.0,90
Austria,Chardonnay,12.0,90
US,Chardonnay,30.0,90
Italy,Friulano,16.0,90
US,"Sparkling Blend",50.0,90
US,"Pinot Noir",45.0,92
France,"Bordeaux-style Red Blend",33.0,92
France,"Alsace white blend",18.0,92
US,"Pinot Noir",42.0,92
US,"Red Blend",40.0,92
Australia,Shiraz,40.0,92
US,"Pinot Gris",22.0,92
US,"Pinot Noir",40.0,92
US,"Pinot Noir",55.0,92
France,"Pinot Noir",59.0,92
France,Sylvaner,27.0,92
US,"Pinot Noir",58.0,92
France,Chardonnay,28.0,92
Italy,Sangiovese,80.0,92
Italy,"Red Blend",50.0,92
Italy,Sangiovese,45.0,92
US,Syrah,50.0,92
Spain,"Sparkling Blend",30.0,92
Italy,Sangiovese,28.0,92
US,"Pinot Noir",38.0,92
US,Merlot,35.0,92
Spain,Carignan-Grenache,65.0,92
US,"Sauvignon Blanc",26.0,92
US,"Pinot Noir",50.0,92
Italy,"Red Blend",34.0,92
Italy,Sangiovese,85.0,92
US,"Pinot Noir",65.0,92
Australia,Shiraz,25.0,92
Australia,"Cabernet Sauvignon",49.0,92
US,"Sauvignon Blanc",25.0,87
Chile,"Sauvignon Blanc",18.0,87
France,"Rosé",15.0,87
US,Chardonnay,16.0,87
Spain,Tempranillo,15.0,87
Greece,Assyrtico,30.0,87
France,"Rosé",16.0,87
France,"Rosé",18.0,87
Greece,Assyrtiko,30.0,87
US,"Pinot Noir",30.0,87
US,Syrah,17.0,87
France,Chardonnay,15.0,87
US,Chardonnay,25.0,87
Italy,Inzolia,20.0,87
US,"Pinot Noir",30.0,87
France,"Alsace white blend",13.0,87
France,"Pinot Noir",30.0,87
France,"Pinot Noir",19.0,87
US,"Rosé",27.0,87
France,"Pinot Blanc",14.0,87
US,"Sauvignon Blanc",15.0,87
US,"Sauvignon Blanc",15.0,87
US,Grenache,27.0,87
US,Syrah,39.0,87
Spain,Xarel-lo,15.0,87
US,Chardonnay,20.0,87
France,"Rhône-style Red Blend",40.0,87
Romania,Feteasca,22.0,87
Spain,Tempranillo,48.0,87
US,"Bordeaux-style Red Blend",50.0,87
Spain,Garnacha,13.0,87
Spain,"Red Blend",15.0,87
France,"Sauvignon Blanc",20.0,87
US,"Muscat d'Alexandrie",25.0,87
France,"Pinot Noir",30.0,87
France,"Sauvignon Blanc",30.0,87
US,"Fumé Blanc",28.0,87
Canada,"Pinot Noir",25.0,87
Italy,Sangiovese,45.0,87
France,"Rosé",25.0,87
US,"Sauvignon Blanc",25.0,87
Canada,"Bordeaux-style Red Blend",32.0,87
Canada,"Cabernet Franc",23.0,87
Italy,Sangiovese,48.0,87
Spain,Bobal,12.0,87
US,Chardonnay,15.0,87
Spain,"Albariño",25.0,87
Italy,"Red Blend",30.0,87
Italy,"Red Blend",19.0,87
Spain,Tempranillo,16.0,87
Slovenia,"Rosé",24.0,87
Italy,"Red Blend",19.0,87
Italy,Sangiovese,50.0,87
US,Riesling,32.0,87
Italy,Nebbiolo,29.0,87
Germany,"Gewürztraminer",13.0,87
US,"Pinot Noir",52.0,87
US,Sangiovese,30.0,87
Italy,Dolcetto,28.0,87
Spain,Tempranillo,25.0,87
US,"Pinot Noir",17.0,87
US,"Pinot Noir",20.0,87
France,Chardonnay,23.0,87
US,Viognier,30.0,87
Germany,Riesling,20.0,87
US,Chardonnay,32.0,87
US,"Cabernet Sauvignon",30.0,87
US,"Pinot Noir",38.0,87
US,"Pinot Noir",45.0,87
Germany,Riesling,16.0,87
Portugal,"Portuguese Red",15.0,87
US,Tempranillo,25.0,87
Israel,Chardonnay,15.0,87
Italy,Nebbiolo,48.0,87
Portugal,"Portuguese Red",15.0,87
US,"Pinot Noir",27.0,87
France,Malbec-Merlot,17.0,87
Australia,"Pinot Noir",40.0,87
Spain,Garnacha-Syrah,12.0,87
Argentina,Malbec,12.0,87
Argentina,"Cabernet Sauvignon",22.0,87
Italy,Barbera,14.0,87
Italy,Barbera,16.0,87
US,Symphony,38.0,84
US,"Sparkling Blend",30.0,84
US,"Red Blend",36.0,84
France,"Rosé",28.0,84
France,"Pinot Noir",25.0,84
US,"Cabernet Sauvignon",42.0,84
Portugal,"Portuguese Red",8.0,84
Argentina,"Cabernet Sauvignon",12.0,84
Argentina,Malbec,12.0,84
US,Syrah,20.0,84
Argentina,Chardonnay,17.0,84
Argentina,Chardonnay,13.0,84
US,Norton,18.0,84
Argentina,Malbec,22.0,84
Argentina,Malbec,15.0,84
Portugal,"Portuguese White",22.0,84
US,"Cabernet Sauvignon",33.0,84
France,"Chenin Blanc",17.0,84
France,"Bordeaux-style White Blend",15.0,84
France,"Bordeaux-style White Blend",20.0,84
France,"Bordeaux-style Red Blend",11.0,84
US,"Pinot Noir",75.0,84
US,"Rosé",20.0,83
Argentina,Chardonnay,11.0,83
France,Chardonnay,20.0,87
France,"Bordeaux-style White Blend",17.0,87
France,"Bordeaux-style Red Blend",65.0,87
France,"Bordeaux-style Red Blend",12.0,87
US,"Petit Verdot",65.0,87
France,Gamay,25.0,87
US,Riesling,22.0,87
US,"Sauvignon Blanc",15.0,87
Italy,Garganega,22.0,87
US,"Pinot Noir",38.0,87
Italy,"Red Blend",42.0,87
Italy,"Pinot Grigio",15.0,87
US,"White Blend",23.0,87
US,"Pinot Noir",30.0,87
Portugal,"Portuguese Red",11.0,87
Italy,"Red Blend",39.0,87
Italy,"Pinot Grigio",18.0,87
Italy,Garganega,17.0,87
US,"Pinot Noir",24.0,87
Italy,"Pinot Bianco",18.0,87
Italy,"White Blend",18.0,87
Italy,Sylvaner,18.0,87
